,土地區段位置建物區段門牌,土地移轉總面積平方公尺,總樓層數,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,有無管理組織,總價元,單價元平方公尺,編號,交易筆棟數-土地,交易筆棟數-建物,交易筆棟數-車位,交易年份,單價元/坪,土地移轉總面積坪,建物移轉總面積坪,鄉鎮市區_中山區,鄉鎮市區_中正區,鄉鎮市區_信義區,鄉鎮市區_內湖區,鄉鎮市區_北投區,鄉鎮市區_南港區,鄉鎮市區_士林區,鄉鎮市區_大同區,鄉鎮市區_大安區,鄉鎮市區_文山區,鄉鎮市區_松山區,鄉鎮市區_萬華區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_套房(1房1廳1衛),建物型態_華廈(10層含以下有電梯),建物型態_透天厝,土地區段位置建物區段門牌經度,土地區段位置建物區段門牌緯度,周邊機能-機場,周邊機能-銀行,周邊機能-便利商店,周邊機能-醫院,周邊機能-公園,周邊機能-停車場,周邊機能-國小,周邊機能-國中,周邊機能-捷運,周邊機能-殯儀館
76,臺北市北投區同德街1~30號,17.38,15.0,4,16,103.21,1,1,1,1,19300000,186979,RPUPMLRLJIOFFEA78CA,1,1,1,108,575320.0,53.47692307692307,317.5692307692307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1253233,121.5282582,0,2,9,1,9,6,0,0,0,0
77,臺北市北投區中央北路四段456巷5弄1~30號,41.45,4.0,4,40,99.59,3,1,1,0,9500000,95391,RPQPMLRLJIOFFEA38CA,3,1,0,108,293510.76923076925,127.53846153846155,306.4307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1294285,121.4696083,0,0,3,6,3,10,2,0,2,1
78,臺北市北投區立農街二段273巷3弄1~30號,26.12,5.0,4,42,85.25,3,2,1,0,11750000,137830,RPPNMLRLJIOFFEA08CA,1,1,0,108,424092.3076923077,80.36923076923077,262.3076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1192219,121.5151062,0,8,10,7,4,11,0,1,0,0
79,臺北市北投區吉利街280巷27弄1~30號,34.0,4.0,3,51,76.92,4,2,2,0,17300000,224909,RPQNMLRLJIOFFEA18CA,1,1,0,108,692027.6923076923,104.61538461538461,236.67692307692306,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1178583,121.5100794,0,7,13,2,8,6,2,1,0,0
80,臺北市北投區三合街一段117巷38弄1~30號,36.27,9.0,4,3,220.7,2,2,2,1,41720000,214309,RPRNMLRLJIOFFEA28CA,1,1,1,108,659412.3076923076,111.60000000000001,679.076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1253451,121.504026,0,0,10,0,13,7,1,0,1,0
81,臺北市北投區光明路151巷1~30號,16.21,27.0,4,7,212.84,4,2,2,1,33000000,155046,RPSNMLRLJIOFFEA38CA,1,1,1,108,477064.6153846154,49.87692307692308,654.8923076923077,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.135115,121.502039,0,11,16,8,16,17,4,4,1,1
82,臺北市北投區中央北路三段40巷34弄1~30號,32.83,21.0,4,9,262.20000000000005,4,2,2,1,33700000,128528,RPWNMLRLJIOFFEA78CA,1,1,2,108,395470.7692307692,101.0153846153846,806.7692307692308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1395359,121.4850091,0,1,3,1,7,2,2,0,1,0
83,臺北市北投區大業路691~720號,14.42,14.0,4,22,148.57,2,2,2,1,19100000,128559,RPOQMLTLJIOFFEA48CA,1,1,1,108,395566.1538461538,44.36923076923077,457.1384615384615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1371978,121.500184,0,11,13,9,13,15,4,2,1,0
84,臺北市北投區溫泉路37巷1~30號,8.9,13.0,4,16,45.41,1,1,1,1,6530000,143801,RPRNMLMJKIOFFEA67CA,2,1,0,108,442464.6153846154,27.384615384615383,139.72307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1344321,121.5026609,0,9,15,8,15,15,2,4,1,1
85,臺北市北投區光明路181~210號,5.45,14.0,4,16,50.35,1,1,1,1,7550000,149950,RPXOMLSLJIOFFEA09CA,1,1,0,108,461384.6153846154,16.76923076923077,154.92307692307693,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1357587,121.5029471,0,10,13,9,16,16,3,5,1,0
86,臺北市北投區天母北路105巷1~30號,66.91,15.0,4,15,348.01,4,2,3,1,69960000,201029,RPUNMLSLJIOFFEA68CA,1,1,2,108,618550.7692307692,205.87692307692305,1070.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1240109,121.5273132,0,1,6,0,9,6,1,0,0,0
87,臺北市北投區明德路271~300號,13.89,9.0,4,6,78.36,1,1,1,1,14300000,182491,RPVNMLSLJIOFFEA78CA,1,1,1,108,561510.7692307692,42.738461538461536,241.1076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1146732,121.5222904,0,2,9,20,9,16,1,1,0,1
88,臺北市北投區裕民二路61~90號,11.53,19.0,4,8,167.55,3,2,2,1,34000000,202925,RPPPMLSLJIOFFEA38CA,1,1,1,108,624384.6153846154,35.47692307692307,515.5384615384615,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1142414,121.5164232,0,11,20,7,6,11,4,3,1,1
89,臺北市北投區公館路301~330號,46.76,5.0,4,31,203.46,4,2,2,1,21500000,105672,RPQPMLSLJIOFFEA48CA,1,1,1,108,325144.6153846154,143.87692307692308,626.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1245621,121.5066454,0,2,7,0,14,5,1,0,1,0
90,臺北市北投區明德路61~90號,20.94,7.0,4,36,100.49,2,2,1,1,21700000,215942,RPOQMLQJKIOFFEA08CA,1,1,0,108,664436.923076923,64.43076923076923,309.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1082338,121.5183596,0,4,13,3,7,1,2,2,1,0
91,臺北市北投區尊賢街251巷1~30號,30.75,4.0,4,47,92.93,3,2,2,0,12380000,133219,RPOOMLNJKIOFFEA67DA,1,1,0,108,409904.6153846154,94.61538461538461,285.9384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1178533,121.5066011,0,3,13,1,12,6,1,0,1,0
92,臺北市北投區公館路391~420號,8.56,14.0,4,23,40.36,1,1,1,1,5700000,141229,RPXNMLNJKIOFFEA38CA,1,1,0,108,434550.7692307692,26.33846153846154,124.18461538461538,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1228452,121.5033202,0,2,11,0,15,6,1,0,2,0
93,臺北市北投區杏林三路31~60號,74.0,2.0,3,53,113.1,4,2,2,0,12000000,106101,RPSNMLQLKIOFFEA38CA,2,1,0,108,326464.6153846154,227.69230769230768,347.99999999999994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1413653,121.4977964,0,2,7,3,3,7,2,3,0,0
94,臺北市北投區三合街一段31~60號,27.28,10.0,4,4,139.75,3,2,2,1,28230000,202004,RPQNMLPLKIOFFEA08CA,1,1,0,108,621550.7692307692,83.93846153846154,430.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1268606,121.504756,0,0,10,0,11,6,1,0,1,0
95,臺北市北投區民族街1~30號,58.93,9.0,4,14,223.06,3,2,2,1,34000000,152425,RPUPMLTKKIOFFEA98CA,1,1,1,108,469000.0,181.3230769230769,686.3384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.132539,121.5040669,0,11,13,3,11,8,1,3,0,1
96,臺北市北投區文林北路80巷60弄1~30號,33.33,3.0,3,48,82.41,3,2,1,0,10160000,123286,RPWNMLPLKIOFFEA68CA,1,1,0,108,379341.53846153844,102.55384615384615,253.56923076923076,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1063281,121.5195562,0,8,12,2,9,8,2,2,2,0
97,臺北市北投區裕民六路121~150號,21.01,14.0,4,6,274.1,3,2,2,1,57500000,209777,RPPQMLTLJIOFFEA58CA,1,1,2,108,645467.6923076923,64.64615384615385,843.3846153846155,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1149457,121.5177371,0,8,14,13,4,11,2,3,1,0
98,臺北市北投區磺港路121~150號,31.93,18.0,4,2,295.11,3,2,2,1,51240000,215249,RPUOMLOJKIOFFEA28CA,1,1,2,104,662304.6153846154,98.24615384615385,908.0307692307692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
99,臺北市北投區磺港路121~150號,23.15,18.0,4,2,196.86,1,2,1,1,34090000,202218,RPVOMLOJKIOFFEA38CA,1,1,1,104,622209.2307692308,71.23076923076923,605.723076923077,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
100,臺北市北投區磺港路121~150號,24.36,18.0,4,2,205.22,3,2,2,1,30500000,170907,RPWOMLOJKIOFFEA48CA,1,1,1,104,525867.6923076923,74.95384615384614,631.4461538461538,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1298243,121.5035223,0,4,11,1,9,9,0,0,0,1
101,臺北市北投區稻香路161巷1~30號,9.4,11.0,4,17,48.51,3,1,2,1,5500000,113379,RPUOMLPJKIOFFEA48DA,1,1,0,108,348858.4615384615,28.923076923076923,149.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1422003,121.4890425,0,1,2,0,6,4,0,0,0,0
102,臺北市北投區溫泉路1~30號,27.92,4.0,3,54,73.71,0,1,1,0,10600000,143807,RPVNMLRKKIOFFEA68CA,3,1,0,108,442483.07692307694,85.90769230769232,226.79999999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1339433,121.5024532,0,11,15,8,15,15,2,3,2,1
103,臺北市北投區致遠一路二段71巷1~30號,22.1,5.0,4,39,93.28,2,2,1,1,9700000,103988,RPROMLMKKIOFFEA87CA,1,1,0,108,319963.07692307694,68.0,287.0153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.112403,121.5130562,0,8,11,5,4,5,4,3,1,1
104,臺北市北投區三合街一段36巷1~30號,35.72,9.0,4,5,215.07999999999998,4,2,2,1,35500000,165055,RPXNMLPJKIOFFEA58CA,1,1,1,108,507861.53846153844,109.9076923076923,661.7846153846153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1275821,121.5060824,0,0,6,0,8,5,1,0,0,0
105,臺北市北投區中和街20巷31~60號,33.57,5.0,4,39,106.58,3,2,2,0,9580000,89886,RPSNMLOJKIOFFEA97CA,2,1,0,108,276572.3076923077,103.29230769230769,327.9384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.138673,121.504581,0,6,9,8,18,19,3,7,1,0
106,臺北市北投區石牌路一段121~150號,69.0,2.0,3,54,77.76,1,2,1,0,38080000,489712,RPORMLNJKIOFFEA87CA,1,1,0,108,1506806.1538461538,212.3076923076923,239.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.1144799,121.5134448,0,11,18,4,8,8,4,3,1,1
107,臺北市北投區三合街二段421~450號,11.12,18.0,4,23,48.06,1,1,1,1,8000000,166459,RPPRMLNJKIOFFEA97CA,1,1,0,108,512181.53846153844,34.215384615384615,147.87692307692308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1265556,121.5027979,0,2,9,0,11,5,1,0,1,0
108,臺北市北投區中山北路七段219巷3弄1~30號,30.23,7.0,4,36,152.47,3,2,2,1,18880000,123828,RPUOMLMJKIOFFEA08CA,2,1,0,108,381009.23076923075,93.01538461538462,469.1384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.128761,121.531792,0,1,4,0,5,4,0,0,0,0
109,臺北市北投區裕民六路1~30號,8.09,18.0,4,13,86.5,2,2,1,1,22580000,261040,RPXNMLSJJHPFFEA78CA,1,1,0,108,803200.0,24.892307692307693,266.15384615384613,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1134214,121.5169416,0,10,17,7,5,10,2,3,2,1
110,臺北市北投區稻香路151~180號,29.37,4.0,4,42,81.44,3,1,1,0,5700000,69990,RPWOMLTJJHPFFEA88CA,1,1,0,108,215353.84615384616,90.36923076923077,250.58461538461538,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1424409,121.489377,0,1,1,0,5,4,0,0,0,0
111,臺北市北投區致遠二路87巷1~30號,19.36,8.0,4,2,112.62,2,2,1,1,22200000,214393,RPVOMLKMKIOFFEA28CA,1,1,1,108,659670.7692307692,59.569230769230764,346.5230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1161775,121.5115708,0,9,14,5,8,8,3,2,1,0
112,臺北市北投區三合街一段117巷61~90號,48.6,9.0,4,3,309.18,3,2,2,1,48950000,192663,RPSNMLPLKIOFFEA28CA,1,1,2,108,592809.2307692308,149.53846153846155,951.3230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1251571,121.5045064,0,0,10,0,13,6,1,0,1,0
113,臺北市北投區文化三路1~30號,39.7,8.0,4,26,145.25,2,2,2,1,20500000,141136,RPVNMLOJKIOFFEA28CA,1,1,0,108,434264.6153846154,122.15384615384616,446.9230769230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1371562,121.4965074,0,3,6,4,12,3,4,1,0,0
114,臺北市北投區中山路1~30號,13.27,25.0,4,18,119.34,1,1,2,1,20680000,202553,RPPOMLPJKIOFFEA87CA,1,1,1,108,623240.0,40.83076923076923,367.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1370957,121.5046366,0,7,11,7,17,20,2,5,1,0
115,臺北市北投區天母西路117巷31~60號,9.49,7.0,4,13,37.15,1,1,1,1,7880000,212113,RPSOMLOJKIOFFEA18DA,1,1,0,108,652655.3846153846,29.2,114.30769230769229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1213653,121.524526,0,5,10,20,8,14,1,0,0,2
116,臺北市北投區文化三路151~180號,22.38,10.0,4,2,94.63,2,1,1,1,14600000,154285,RPTOMLOJKIOFFEA28DA,1,1,0,108,474723.0769230769,68.86153846153846,291.16923076923075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1404883,121.4989677,0,2,7,3,6,7,2,4,0,0
117,臺北市北投區公?路151~180號,39.25,4.0,4,46,120.62,3,2,2,0,11100000,92025,RPOOMLTJKIOFFEA28DA,1,1,0,108,283153.8461538461,120.76923076923076,371.1384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1151759,121.515018,0,12,18,6,9,9,4,3,1,1
118,臺北市北投區光明路211~240號,9.69,12.0,4,43,100.81,3,2,2,1,14500000,143835,RPPNMLPJKIOFFEA77CA,2,1,0,108,442569.23076923075,29.815384615384612,310.18461538461537,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.13618,121.5037148,0,10,11,8,15,18,3,5,1,0
119,臺北市北投區泉源路31~60號,8.07,7.0,4,35,39.410000000000004,0,0,0,1,2450000,62151,RPWNMLKKKIOFFEA08CA,1,1,0,108,191233.84615384616,24.83076923076923,121.26153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.136727,121.50415,0,10,12,8,14,20,3,5,1,0
120,臺北市北投區承德路七段271~300號,27.78,11.0,4,15,195.76999999999998,3,2,2,1,23000000,117485,RPOPMLOLKIOFFEA97CA,2,1,1,108,361492.3076923077,85.47692307692307,602.3692307692307,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1161321,121.505077,0,1,11,1,6,4,1,0,0,0
121,臺北市北投區大興街9巷31~60號,31.25,4.0,4,47,87.02,3,2,2,0,12580000,144564,RPUNMLQLKIOFFEA58CA,1,1,0,108,444812.3076923077,96.15384615384615,267.75384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1307432,121.4972591,0,7,8,5,6,6,1,1,1,1
122,臺北市北投區三合街一段31~60號,14.58,10.0,4,4,71.61,2,1,1,1,15000000,209468,RPQPMLKMKIOFFEA87CA,1,1,0,108,644516.923076923,44.86153846153846,220.33846153846153,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1268606,121.504756,0,0,10,0,11,6,1,0,1,0
123,臺北市北投區翠宜路31~60號,91.08,5.0,4,15,200.88,2,3,2,1,30000000,149343,RPPQMLNKKIOFFEA97CA,1,1,1,108,459516.92307692306,280.24615384615385,618.0923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1432553,121.5051497,0,1,1,0,7,8,2,4,0,0
124,臺北市北投區翠宜路31~60號,91.08,5.0,4,15,200.88,3,2,2,1,26000000,129431,RPQQMLNKKIOFFEA08CA,1,1,1,108,398249.23076923075,280.24615384615385,618.0923076923077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1432553,121.5051497,0,1,1,0,7,8,2,4,0,0
125,臺北市北投區中山北路七段219巷3弄1~30號,16.06,7.0,4,36,83.17,2,2,1,1,12560000,151016,RPRNMLQJKIOFFEA08CA,2,1,0,108,464664.6153846154,49.41538461538461,255.90769230769232,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.128761,121.531792,0,1,4,0,5,4,0,0,0,0
126,臺北市北投區溫泉路121~150號,11.07,7.0,4,44,39.85,1,1,1,1,3250000,81556,RPVOMLLKKIOFFEA28DA,4,1,0,108,250941.53846153844,34.06153846153846,122.61538461538461,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1367187,121.5122844,0,1,1,7,7,2,0,0,0,0
127,臺北市北投區公館路63巷1~30號,31.86,5.0,4,43,121.14,3,2,2,0,12000000,99059,RPXNMLKKKIOFFEA28DA,3,1,0,108,304796.92307692306,98.03076923076922,372.73846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1327679,121.503932,0,11,14,3,13,9,2,3,1,1
128,臺北市北投區磺港路181~210號,32.98,4.0,4,40,101.22,3,2,2,0,12080000,119344,RPROMLQJKIOFFEA18CA,2,1,0,108,367212.3076923077,101.47692307692306,311.44615384615383,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1286807,121.503321,0,2,12,1,10,8,1,0,1,1
129,臺北市北投區石牌路一段166巷46弄1~30號,13.06,7.0,4,10,62.02,0,0,0,1,13000000,209610,RPPNMLRJKIOFFEA97CA,1,2,0,108,644953.8461538461,40.184615384615384,190.83076923076922,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1136195,121.5139942,0,11,17,5,6,7,4,3,1,1
130,臺北市北投區復興二路1~30號,68.0,2.0,3,53,75.3,4,2,2,0,12000000,159363,RPRQMLNKKIOFFEA18CA,2,1,0,108,490347.6923076923,209.23076923076923,231.69230769230768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25.142355,121.502591,0,2,6,2,8,11,1,5,0,0
131,臺北市北投區大度路三段301巷28弄1~30號,29.16,5.0,4,34,102.58000000000001,3,2,2,0,9400000,91636,RPQQMLPLKIOFFEA38CA,1,1,0,108,281956.92307692306,89.72307692307692,315.63076923076926,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1223666,121.4658444,0,1,7,3,5,8,3,1,1,1
132,臺北市北投區福美路151~180號,48.26,10.0,4,4,196.04,4,2,2,1,9168557,46769,RPXNMLOLKIOFFEA68CA,1,1,1,108,143904.61538461538,148.4923076923077,603.1999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1002073,121.5055438,0,0,0,0,0,0,0,0,0,0
133,臺北市北投區溫泉路銀光巷1~30號,21.38,5.0,4,36,63.28,2,2,1,0,5180000,81858,RPPNMLSLKIOFFEA28CA,1,1,0,108,251870.76923076922,65.78461538461538,194.7076923076923,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1367454,121.5129925,0,1,1,7,6,2,0,0,0,0
134,臺北市北投區中山路1~30號,14.92,8.0,4,40,107.35,3,2,2,1,11400000,106195,RPUPMLNKKIOFFEA38CA,1,1,0,108,326753.8461538461,45.90769230769231,330.30769230769226,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1370957,121.5046366,0,7,11,7,17,20,2,5,1,0
135,臺北市北投區中和街361~390號,9.67,19.0,4,23,81.76,3,1,1,1,9900000,121086,RPXPMLTJKIOFFEA56CA,1,1,0,108,372572.3076923077,29.75384615384615,251.56923076923078,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.141735,121.498943,0,2,6,3,4,5,1,4,0,0
136,臺北市北投區泉源路31~60號,49.4,19.0,4,5,338.28999999999996,2,2,2,1,50000000,147802,RPUNMLKLKIOFFEA08DA,1,1,2,108,454775.3846153846,152.0,1040.8923076923074,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.136727,121.50415,0,10,12,8,14,20,3,5,1,0
137,臺北市北投區石牌路二段315巷34弄1~30號,33.53,5.0,4,41,118.22,3,2,2,0,14500000,122653,RPUPMLLKKIOFFEA28DA,1,1,0,108,377393.8461538461,103.16923076923077,363.75384615384615,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1238688,121.5222642,0,0,5,20,4,8,0,0,0,1
138,臺北市北投區裕民六路1~30號,23.23,22.0,4,26,236.01999999999998,4,2,2,1,40100000,169901,RPQPMLLKKIOFFEA77CA,1,1,1,108,522772.3076923077,71.47692307692307,726.2153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1134214,121.5169416,0,10,17,7,5,10,2,3,2,1
139,臺北市北投區大興街31~60號,32.54,4.0,4,27,122.54,3,2,2,0,16000000,130570,RPSPMLLKKIOFFEA97CA,1,1,0,108,401753.8461538461,100.12307692307692,377.04615384615386,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1301896,121.4988025,0,10,11,5,4,8,1,1,1,1
140,臺北市北投區三合街一段82巷121~150號,32.44,9.0,4,2,194.81,3,2,2,0,33380000,202340,RPOPMLQKKIOFFEA08CA,1,1,1,108,622584.6153846154,99.8153846153846,599.4153846153846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1298463,121.5040032,0,4,11,1,8,9,1,0,0,1
141,臺北市北投區北投路一段61~90號,16.44,13.0,4,12,143.03,2,2,2,1,22600000,158009,RPPOMLRKKIOFFEA18CA,2,1,1,108,486181.53846153844,50.58461538461539,440.09230769230766,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1255309,121.5008774,0,2,7,0,8,6,0,0,1,0
142,臺北市北投區石牌路二段315巷34弄1~30號,10.44,7.0,4,2,57.78,1,1,1,1,11600000,200762,RPUOMLMKKIOFFEA18CA,1,1,1,108,617729.2307692308,32.12307692307692,177.7846153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1238688,121.5222642,0,0,5,20,4,8,0,0,0,1
143,臺北市北投區立農街一段279巷1~30號,13.94,5.0,4,38,101.4,3,2,2,0,13700000,135108,RPOOMLNLKIOFFEA77CA,2,1,0,108,415716.92307692306,42.89230769230769,312.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1196462,121.506093,0,3,10,0,13,5,1,0,1,0
144,臺北市北投區復興二路60巷1~30號,120.79,12.0,4,26,304.22,4,2,3,1,33859573,111303,RPXOMLQJJHPFFEA68CA,1,3,4,108,342470.7692307692,371.66153846153844,936.0615384615385,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.144646,121.504035,0,0,1,0,4,7,1,4,0,0
145,臺北市北投區中山路31~60號,5.78,12.0,4,37,32.44,0,0,0,1,2150000,66276,RPSNMLNKKIOFFEA97CA,8,1,0,108,203926.15384615384,17.784615384615385,99.8153846153846,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.138522,121.511218,0,2,2,7,10,2,1,1,0,0
146,臺北市北投區光明路241~270號,12.15,19.0,4,12,127.86000000000001,1,1,1,1,16500000,179597,RPPPMLMKKIOFFEA77CA,1,1,1,108,552606.1538461539,37.38461538461539,393.41538461538465,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1362751,121.5075094,0,5,7,11,12,10,1,5,0,0
147,臺北市北投區中和街382巷2弄1~30號,32.75,4.0,4,43,90.29,3,1,1,0,4230000,46849,RPROMLQKKIOFFEA28CA,1,1,0,108,144150.76923076922,100.76923076923076,277.81538461538463,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1429742,121.4989336,0,2,7,2,2,4,1,4,0,0
148,臺北市北投區吉利街314巷1~30號,49.25,5.0,4,24,150.36,3,2,2,1,16880000,112264,RPPNMLMKKIOFFEA57CA,1,1,0,108,345427.6923076923,151.53846153846155,462.6461538461539,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1178071,121.5112528,0,8,11,3,9,9,2,1,0,0
149,臺北市北投區大度路三段271~300號,12.45,14.0,4,13,121.82000000000001,2,1,1,1,14500000,119038,RPQNMLMKKIOFFEA67CA,3,1,1,108,366270.7692307692,38.30769230769231,374.83076923076925,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1230254,121.4669329,0,1,7,2,5,8,3,1,1,1
150,臺北市北投區崇仁路一段157巷1~30號,25.44,5.0,4,41,84.14,3,2,2,0,10800000,128357,RPWOMLQKKIOFFEA88DA,1,1,0,108,394944.6153846154,78.27692307692308,258.89230769230767,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,25.1234356,121.5023177,0,0,8,0,14,7,0,0,2,0
151,臺北市北投區光明路181~210號,2.73,14.0,4,16,24.880000000000003,1,1,1,1,4050000,162781,RPTQMLMKKIOFFEA38DA,1,1,0,108,500864.6153846154,8.4,76.55384615384617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,25.1357587,121.5029471,0,10,13,9,16,16,3,5,1,0
152,臺北市北投區光明路151~180號,13.86,12.0,4,30,132.76,3,2,2,1,14880000,112082,RPSNMLKKLHPFFEA87DA,1,1,1,108,344867.6923076923,42.646153846153844,408.49230769230763,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1350523,121.5024051,0,11,15,8,16,17,3,4,1,1
153,臺北市北投區三合街一段82巷91~120號,19.17,9.0,4,3,136.48000000000002,2,2,1,1,20290000,208121,RPOOMLQKKIOFFEA08DA,1,1,1,108,640372.3076923076,58.98461538461539,419.9384615384616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1290294,121.5043739,0,2,10,1,10,7,1,0,0,1
154,臺北市北投區三合街一段117巷38弄1~30號,41.18,9.0,4,3,250.89999999999998,2,2,2,1,48050000,213637,RPTOMLQKKIOFFEA48CA,1,1,1,108,657344.6153846154,126.7076923076923,771.9999999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1253451,121.504026,0,0,10,0,13,7,1,0,1,0
155,臺北市北投區自強街121~150號,25.13,14.0,4,12,207.86,4,2,2,1,40310000,193919,RPQQMLMKKIOFFEA97CA,2,1,1,108,596673.8461538461,77.32307692307691,639.5692307692308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25.1110043,121.515655,0,7,16,5,4,4,2,3,2,1
